TAZ,TAD,OldDistric,County,District,New DistrictName
1739.0,6.0,13.0,King,3,North Seattle-Shoreline
1740.0,3.0,13.0,King,3,North Seattle-Shoreline
1741.0,6.0,13.0,King,3,North Seattle-Shoreline
1742.0,3.0,13.0,King,3,North Seattle-Shoreline
1743.0,6.0,13.0,King,3,North Seattle-Shoreline
1744.0,3.0,13.0,King,3,North Seattle-Shoreline
1745.0,6.0,13.0,King,3,North Seattle-Shoreline
1746.0,3.0,13.0,King,3,North Seattle-Shoreline
1747.0,6.0,13.0,King,3,North Seattle-Shoreline
1748.0,3.0,13.0,King,3,North Seattle-Shoreline
1749.0,6.0,13.0,King,3,North Seattle-Shoreline
1750.0,3.0,13.0,King,3,North Seattle-Shoreline
1751.0,6.0,13.0,King,3,North Seattle-Shoreline
1752.0,4.0,13.0,King,3,North Seattle-Shoreline
1753.0,4.0,13.0,King,3,North Seattle-Shoreline
1754.0,4.0,13.0,King,3,North Seattle-Shoreline
1755.0,4.0,13.0,King,3,North Seattle-Shoreline
1756.0,4.0,13.0,King,3,North Seattle-Shoreline
1757.0,4.0,13.0,King,3,North Seattle-Shoreline
1758.0,4.0,13.0,King,3,North Seattle-Shoreline
1759.0,4.0,13.0,King,3,North Seattle-Shoreline
1760.0,4.0,13.0,King,3,North Seattle-Shoreline
1761.0,4.0,13.0,King,3,North Seattle-Shoreline
1762.0,4.0,13.0,King,3,North Seattle-Shoreline
1763.0,5.0,13.0,King,3,North Seattle-Shoreline
1764.0,5.0,13.0,King,3,North Seattle-Shoreline
1765.0,5.0,13.0,King,3,North Seattle-Shoreline
1766.0,5.0,13.0,King,3,North Seattle-Shoreline
1767.0,5.0,13.0,King,3,North Seattle-Shoreline
1768.0,5.0,13.0,King,3,North Seattle-Shoreline
1769.0,5.0,13.0,King,3,North Seattle-Shoreline
1770.0,5.0,13.0,King,3,North Seattle-Shoreline
1771.0,5.0,13.0,King,3,North Seattle-Shoreline
1772.0,5.0,13.0,King,3,North Seattle-Shoreline
1773.0,5.0,13.0,King,3,North Seattle-Shoreline
1774.0,5.0,13.0,King,3,North Seattle-Shoreline
1775.0,5.0,13.0,King,3,North Seattle-Shoreline
1776.0,5.0,13.0,King,3,North Seattle-Shoreline
1777.0,5.0,13.0,King,3,North Seattle-Shoreline
1778.0,5.0,13.0,King,3,North Seattle-Shoreline
1779.0,5.0,13.0,King,3,North Seattle-Shoreline
1780.0,5.0,13.0,King,3,North Seattle-Shoreline
1781.0,5.0,13.0,King,3,North Seattle-Shoreline
1782.0,5.0,13.0,King,3,North Seattle-Shoreline
1783.0,5.0,13.0,King,3,North Seattle-Shoreline
1784.0,5.0,13.0,King,3,North Seattle-Shoreline
1785.0,5.0,13.0,King,3,North Seattle-Shoreline
1786.0,5.0,13.0,King,3,North Seattle-Shoreline
1787.0,5.0,13.0,King,3,North Seattle-Shoreline
1788.0,5.0,13.0,King,3,North Seattle-Shoreline
1789.0,5.0,13.0,King,3,North Seattle-Shoreline
1790.0,5.0,13.0,King,3,North Seattle-Shoreline
1791.0,5.0,13.0,King,3,North Seattle-Shoreline
1792.0,5.0,13.0,King,3,North Seattle-Shoreline
1793.0,5.0,13.0,King,3,North Seattle-Shoreline
1794.0,7.0,13.0,King,3,North Seattle-Shoreline
1795.0,7.0,13.0,King,3,North Seattle-Shoreline
1796.0,7.0,13.0,King,3,North Seattle-Shoreline
1797.0,7.0,13.0,King,3,North Seattle-Shoreline
1798.0,7.0,13.0,King,3,North Seattle-Shoreline
1799.0,7.0,13.0,King,3,North Seattle-Shoreline
1800.0,7.0,13.0,King,3,North Seattle-Shoreline
1801.0,7.0,13.0,King,3,North Seattle-Shoreline
1802.0,4.0,13.0,King,3,North Seattle-Shoreline
1803.0,7.0,13.0,King,3,North Seattle-Shoreline
1804.0,4.0,13.0,King,3,North Seattle-Shoreline
1805.0,7.0,13.0,King,3,North Seattle-Shoreline
1806.0,4.0,13.0,King,3,North Seattle-Shoreline
1807.0,7.0,13.0,King,3,North Seattle-Shoreline
1808.0,4.0,13.0,King,3,North Seattle-Shoreline
1809.0,4.0,13.0,King,3,North Seattle-Shoreline
1810.0,4.0,13.0,King,3,North Seattle-Shoreline
1811.0,4.0,13.0,King,3,North Seattle-Shoreline
1812.0,4.0,13.0,King,3,North Seattle-Shoreline
1813.0,4.0,13.0,King,3,North Seattle-Shoreline
1814.0,4.0,13.0,King,3,North Seattle-Shoreline
1815.0,6.0,13.0,King,3,North Seattle-Shoreline
1816.0,6.0,13.0,King,3,North Seattle-Shoreline
1817.0,6.0,13.0,King,3,North Seattle-Shoreline
1818.0,6.0,13.0,King,3,North Seattle-Shoreline
1819.0,6.0,13.0,King,3,North Seattle-Shoreline
1820.0,6.0,13.0,King,3,North Seattle-Shoreline
1821.0,6.0,13.0,King,3,North Seattle-Shoreline
1822.0,6.0,13.0,King,3,North Seattle-Shoreline
1823.0,6.0,13.0,King,3,North Seattle-Shoreline
1824.0,6.0,13.0,King,3,North Seattle-Shoreline
1825.0,6.0,13.0,King,3,North Seattle-Shoreline
1826.0,6.0,13.0,King,3,North Seattle-Shoreline
1827.0,6.0,13.0,King,3,North Seattle-Shoreline
1828.0,6.0,13.0,King,3,North Seattle-Shoreline
1829.0,6.0,13.0,King,3,North Seattle-Shoreline
1830.0,6.0,13.0,King,3,North Seattle-Shoreline
1831.0,6.0,13.0,King,3,North Seattle-Shoreline
1832.0,6.0,13.0,King,3,North Seattle-Shoreline
1833.0,6.0,13.0,King,3,North Seattle-Shoreline
1834.0,6.0,13.0,King,3,North Seattle-Shoreline
1835.0,6.0,13.0,King,3,North Seattle-Shoreline
1836.0,6.0,13.0,King,3,North Seattle-Shoreline
1837.0,6.0,13.0,King,3,North Seattle-Shoreline
1838.0,6.0,13.0,King,3,North Seattle-Shoreline
1839.0,6.0,13.0,King,3,North Seattle-Shoreline
1840.0,6.0,13.0,King,3,North Seattle-Shoreline
1841.0,6.0,13.0,King,3,North Seattle-Shoreline
1842.0,6.0,13.0,King,3,North Seattle-Shoreline
1843.0,6.0,13.0,King,3,North Seattle-Shoreline
1844.0,6.0,13.0,King,3,North Seattle-Shoreline
1845.0,6.0,13.0,King,3,North Seattle-Shoreline
1846.0,6.0,13.0,King,3,North Seattle-Shoreline
1847.0,6.0,13.0,King,3,North Seattle-Shoreline
1848.0,6.0,13.0,King,3,North Seattle-Shoreline
1849.0,7.0,13.0,King,3,North Seattle-Shoreline
1850.0,7.0,13.0,King,3,North Seattle-Shoreline
1851.0,7.0,13.0,King,3,North Seattle-Shoreline
1852.0,7.0,13.0,King,3,North Seattle-Shoreline
1853.0,4.0,13.0,King,3,North Seattle-Shoreline
1854.0,7.0,13.0,King,3,North Seattle-Shoreline
1855.0,7.0,13.0,King,3,North Seattle-Shoreline
1856.0,4.0,13.0,King,3,North Seattle-Shoreline
1857.0,7.0,13.0,King,3,North Seattle-Shoreline
1858.0,7.0,13.0,King,3,North Seattle-Shoreline
1859.0,7.0,13.0,King,3,North Seattle-Shoreline
1860.0,7.0,13.0,King,3,North Seattle-Shoreline
1861.0,7.0,13.0,King,3,North Seattle-Shoreline
1862.0,7.0,13.0,King,3,North Seattle-Shoreline
1863.0,7.0,13.0,King,3,North Seattle-Shoreline
1864.0,7.0,13.0,King,3,North Seattle-Shoreline
1865.0,7.0,13.0,King,3,North Seattle-Shoreline
1866.0,7.0,13.0,King,3,North Seattle-Shoreline
1867.0,7.0,13.0,King,3,North Seattle-Shoreline
1868.0,7.0,13.0,King,3,North Seattle-Shoreline
1869.0,7.0,13.0,King,3,North Seattle-Shoreline
1870.0,7.0,13.0,King,3,North Seattle-Shoreline
1871.0,7.0,13.0,King,3,North Seattle-Shoreline
1872.0,5.0,13.0,King,3,North Seattle-Shoreline
1873.0,5.0,13.0,King,3,North Seattle-Shoreline
1874.0,5.0,13.0,King,3,North Seattle-Shoreline
1875.0,5.0,13.0,King,3,North Seattle-Shoreline
1876.0,5.0,13.0,King,3,North Seattle-Shoreline
1877.0,5.0,13.0,King,3,North Seattle-Shoreline
1878.0,5.0,13.0,King,3,North Seattle-Shoreline
1879.0,5.0,13.0,King,3,North Seattle-Shoreline
1880.0,5.0,13.0,King,3,North Seattle-Shoreline
1881.0,5.0,13.0,King,3,North Seattle-Shoreline
1882.0,5.0,13.0,King,3,North Seattle-Shoreline
1883.0,7.0,13.0,King,3,North Seattle-Shoreline
1884.0,7.0,13.0,King,3,North Seattle-Shoreline
1885.0,7.0,13.0,King,3,North Seattle-Shoreline
1886.0,7.0,13.0,King,3,North Seattle-Shoreline
1887.0,7.0,13.0,King,3,North Seattle-Shoreline
1888.0,7.0,13.0,King,3,North Seattle-Shoreline
1889.0,7.0,13.0,King,3,North Seattle-Shoreline
1890.0,7.0,13.0,King,3,North Seattle-Shoreline
1891.0,7.0,13.0,King,3,North Seattle-Shoreline
1892.0,7.0,13.0,King,3,North Seattle-Shoreline
1893.0,7.0,13.0,King,3,North Seattle-Shoreline
1894.0,7.0,13.0,King,3,North Seattle-Shoreline
1895.0,7.0,13.0,King,3,North Seattle-Shoreline
1896.0,7.0,13.0,King,3,North Seattle-Shoreline
1897.0,7.0,13.0,King,3,North Seattle-Shoreline
1898.0,7.0,13.0,King,3,North Seattle-Shoreline
1899.0,7.0,13.0,King,3,North Seattle-Shoreline
1900.0,7.0,13.0,King,3,North Seattle-Shoreline
1901.0,7.0,13.0,King,3,North Seattle-Shoreline
1902.0,7.0,13.0,King,3,North Seattle-Shoreline
1903.0,7.0,13.0,King,3,North Seattle-Shoreline
1904.0,7.0,13.0,King,3,North Seattle-Shoreline
1905.0,7.0,13.0,King,3,North Seattle-Shoreline
1906.0,7.0,13.0,King,3,North Seattle-Shoreline
1907.0,6.0,13.0,King,3,North Seattle-Shoreline
1908.0,6.0,13.0,King,3,North Seattle-Shoreline
1909.0,6.0,13.0,King,3,North Seattle-Shoreline
1910.0,6.0,13.0,King,3,North Seattle-Shoreline
1911.0,6.0,13.0,King,3,North Seattle-Shoreline
1912.0,6.0,13.0,King,3,North Seattle-Shoreline
1913.0,8.0,12.0,King,4,Seattle CBD
1914.0,8.0,12.0,King,4,Seattle CBD
1915.0,8.0,12.0,King,4,Seattle CBD
1916.0,8.0,12.0,King,4,Seattle CBD
1917.0,8.0,12.0,King,4,Seattle CBD
1918.0,9.0,12.0,King,4,Seattle CBD
1919.0,9.0,12.0,King,4,Seattle CBD
1920.0,9.0,12.0,King,4,Seattle CBD
1921.0,9.0,12.0,King,4,Seattle CBD
1922.0,9.0,12.0,King,4,Seattle CBD
1923.0,9.0,12.0,King,4,Seattle CBD
1924.0,8.0,12.0,King,4,Seattle CBD
1925.0,8.0,12.0,King,4,Seattle CBD
1926.0,8.0,12.0,King,4,Seattle CBD
1927.0,8.0,12.0,King,4,Seattle CBD
1928.0,8.0,12.0,King,4,Seattle CBD
1929.0,8.0,12.0,King,4,Seattle CBD
1930.0,8.0,12.0,King,4,Seattle CBD
1931.0,8.0,12.0,King,4,Seattle CBD
1932.0,8.0,12.0,King,4,Seattle CBD
1933.0,8.0,12.0,King,4,Seattle CBD
1934.0,9.0,12.0,King,4,Seattle CBD
1935.0,9.0,12.0,King,4,Seattle CBD
1936.0,9.0,12.0,King,4,Seattle CBD
1937.0,9.0,12.0,King,4,Seattle CBD
1938.0,9.0,12.0,King,4,Seattle CBD
1939.0,9.0,12.0,King,4,Seattle CBD
1940.0,9.0,12.0,King,4,Seattle CBD
1941.0,9.0,12.0,King,4,Seattle CBD
1942.0,10.0,12.0,King,4,Seattle CBD
1943.0,10.0,12.0,King,4,Seattle CBD
1944.0,10.0,12.0,King,4,Seattle CBD
1945.0,10.0,12.0,King,4,Seattle CBD
1946.0,10.0,12.0,King,4,Seattle CBD
1947.0,10.0,12.0,King,4,Seattle CBD
1948.0,10.0,12.0,King,4,Seattle CBD
1949.0,10.0,12.0,King,4,Seattle CBD
1950.0,10.0,12.0,King,4,Seattle CBD
1951.0,10.0,12.0,King,4,Seattle CBD
1952.0,10.0,12.0,King,4,Seattle CBD
1953.0,10.0,12.0,King,4,Seattle CBD
1954.0,10.0,12.0,King,4,Seattle CBD
1955.0,10.0,12.0,King,4,Seattle CBD
1956.0,10.0,12.0,King,4,Seattle CBD
1957.0,10.0,12.0,King,4,Seattle CBD
1958.0,10.0,12.0,King,4,Seattle CBD
1959.0,10.0,12.0,King,4,Seattle CBD
1960.0,10.0,12.0,King,4,Seattle CBD
1961.0,10.0,12.0,King,4,Seattle CBD
1962.0,10.0,12.0,King,4,Seattle CBD
1963.0,9.0,12.0,King,4,Seattle CBD
1964.0,9.0,12.0,King,4,Seattle CBD
1965.0,9.0,12.0,King,4,Seattle CBD
1966.0,9.0,12.0,King,4,Seattle CBD
1967.0,9.0,12.0,King,4,Seattle CBD
1968.0,9.0,12.0,King,4,Seattle CBD
1969.0,9.0,12.0,King,4,Seattle CBD
1970.0,9.0,12.0,King,4,Seattle CBD
1971.0,8.0,12.0,King,4,Seattle CBD
1972.0,8.0,12.0,King,4,Seattle CBD
1973.0,8.0,12.0,King,4,Seattle CBD
1974.0,8.0,12.0,King,4,Seattle CBD
1975.0,8.0,12.0,King,4,Seattle CBD
1976.0,8.0,12.0,King,4,Seattle CBD
1977.0,8.0,12.0,King,4,Seattle CBD
1978.0,9.0,12.0,King,4,Seattle CBD
1979.0,9.0,12.0,King,4,Seattle CBD
1980.0,9.0,12.0,King,4,Seattle CBD
1981.0,9.0,12.0,King,4,Seattle CBD
1982.0,9.0,12.0,King,4,Seattle CBD
1983.0,9.0,12.0,King,4,Seattle CBD
1984.0,9.0,12.0,King,4,Seattle CBD
1985.0,9.0,12.0,King,4,Seattle CBD
1986.0,9.0,12.0,King,4,Seattle CBD
1987.0,9.0,12.0,King,4,Seattle CBD
1988.0,9.0,12.0,King,4,Seattle CBD
1989.0,10.0,12.0,King,4,Seattle CBD
1990.0,10.0,12.0,King,4,Seattle CBD
1991.0,10.0,12.0,King,4,Seattle CBD
1992.0,10.0,12.0,King,4,Seattle CBD
1993.0,10.0,12.0,King,4,Seattle CBD
1994.0,10.0,12.0,King,4,Seattle CBD
1995.0,10.0,12.0,King,4,Seattle CBD
1996.0,10.0,12.0,King,4,Seattle CBD
1997.0,10.0,12.0,King,4,Seattle CBD
1998.0,10.0,12.0,King,4,Seattle CBD
1999.0,13.0,12.0,King,4,Seattle CBD
2000.0,13.0,12.0,King,4,Seattle CBD
2001.0,13.0,12.0,King,4,Seattle CBD
2002.0,13.0,12.0,King,4,Seattle CBD
2003.0,13.0,12.0,King,4,Seattle CBD
2004.0,13.0,12.0,King,4,Seattle CBD
2005.0,13.0,12.0,King,4,Seattle CBD
2006.0,13.0,12.0,King,4,Seattle CBD
2007.0,12.0,12.0,King,4,Seattle CBD
2008.0,12.0,12.0,King,4,Seattle CBD
2009.0,12.0,12.0,King,4,Seattle CBD
2010.0,12.0,12.0,King,4,Seattle CBD
2011.0,12.0,12.0,King,4,Seattle CBD
2012.0,9.0,12.0,King,4,Seattle CBD
2013.0,9.0,12.0,King,4,Seattle CBD
2014.0,9.0,12.0,King,4,Seattle CBD
2015.0,9.0,12.0,King,4,Seattle CBD
2016.0,9.0,12.0,King,4,Seattle CBD
2017.0,9.0,12.0,King,4,Seattle CBD
2018.0,9.0,12.0,King,4,Seattle CBD
2019.0,9.0,12.0,King,4,Seattle CBD
2020.0,9.0,12.0,King,4,Seattle CBD
2021.0,9.0,12.0,King,4,Seattle CBD
2022.0,9.0,12.0,King,4,Seattle CBD
2023.0,9.0,12.0,King,4,Seattle CBD
2024.0,9.0,12.0,King,4,Seattle CBD
2025.0,9.0,12.0,King,4,Seattle CBD
2026.0,8.0,12.0,King,4,Seattle CBD
2027.0,11.0,11.0,King,4,Seattle CBD
2028.0,11.0,11.0,King,4,Seattle CBD
2029.0,11.0,11.0,King,4,Seattle CBD
2030.0,11.0,11.0,King,4,Seattle CBD
2031.0,11.0,11.0,King,4,Seattle CBD
2032.0,11.0,11.0,King,4,Seattle CBD
2033.0,11.0,11.0,King,4,Seattle CBD
2034.0,11.0,11.0,King,4,Seattle CBD
2035.0,11.0,11.0,King,4,Seattle CBD
2036.0,11.0,11.0,King,4,Seattle CBD
2037.0,11.0,11.0,King,4,Seattle CBD
2038.0,11.0,11.0,King,4,Seattle CBD
2039.0,11.0,11.0,King,4,Seattle CBD
2040.0,11.0,11.0,King,4,Seattle CBD
2041.0,11.0,11.0,King,4,Seattle CBD
2042.0,11.0,11.0,King,4,Seattle CBD
2043.0,11.0,11.0,King,4,Seattle CBD
2044.0,11.0,11.0,King,4,Seattle CBD
2045.0,11.0,11.0,King,4,Seattle CBD
2046.0,11.0,11.0,King,4,Seattle CBD
2047.0,11.0,11.0,King,4,Seattle CBD
2048.0,11.0,11.0,King,4,Seattle CBD
2049.0,11.0,11.0,King,4,Seattle CBD
2050.0,11.0,11.0,King,4,Seattle CBD
2051.0,11.0,11.0,King,4,Seattle CBD
2052.0,11.0,11.0,King,4,Seattle CBD
2053.0,11.0,11.0,King,4,Seattle CBD
2054.0,11.0,11.0,King,4,Seattle CBD
2055.0,11.0,11.0,King,4,Seattle CBD
2056.0,11.0,11.0,King,4,Seattle CBD
2057.0,11.0,11.0,King,4,Seattle CBD
2058.0,11.0,11.0,King,4,Seattle CBD
2059.0,11.0,11.0,King,4,Seattle CBD
2060.0,11.0,11.0,King,4,Seattle CBD
2061.0,11.0,11.0,King,4,Seattle CBD
2062.0,11.0,11.0,King,4,Seattle CBD
2063.0,11.0,11.0,King,4,Seattle CBD
2064.0,11.0,11.0,King,4,Seattle CBD
2065.0,11.0,11.0,King,4,Seattle CBD
2066.0,11.0,11.0,King,4,Seattle CBD
2067.0,11.0,11.0,King,4,Seattle CBD
2068.0,11.0,11.0,King,4,Seattle CBD
2069.0,11.0,11.0,King,4,Seattle CBD
2070.0,11.0,11.0,King,4,Seattle CBD
2071.0,11.0,11.0,King,4,Seattle CBD
2072.0,11.0,11.0,King,4,Seattle CBD
2073.0,11.0,11.0,King,4,Seattle CBD
2074.0,11.0,11.0,King,4,Seattle CBD
2075.0,11.0,11.0,King,4,Seattle CBD
2076.0,11.0,11.0,King,4,Seattle CBD
2077.0,11.0,11.0,King,4,Seattle CBD
2078.0,11.0,11.0,King,4,Seattle CBD
2079.0,11.0,11.0,King,4,Seattle CBD
2080.0,11.0,11.0,King,4,Seattle CBD
2081.0,11.0,11.0,King,4,Seattle CBD
2082.0,11.0,11.0,King,4,Seattle CBD
2083.0,11.0,11.0,King,4,Seattle CBD
2084.0,11.0,11.0,King,4,Seattle CBD
2085.0,11.0,11.0,King,4,Seattle CBD
2086.0,11.0,11.0,King,4,Seattle CBD
2087.0,11.0,11.0,King,4,Seattle CBD
2088.0,11.0,11.0,King,4,Seattle CBD
2089.0,11.0,11.0,King,4,Seattle CBD
2090.0,11.0,11.0,King,4,Seattle CBD
2091.0,11.0,11.0,King,4,Seattle CBD
2092.0,11.0,11.0,King,4,Seattle CBD
2093.0,11.0,11.0,King,4,Seattle CBD
2094.0,11.0,11.0,King,4,Seattle CBD
2095.0,11.0,11.0,King,4,Seattle CBD
2096.0,11.0,11.0,King,4,Seattle CBD
2097.0,11.0,11.0,King,4,Seattle CBD
2098.0,11.0,11.0,King,4,Seattle CBD
2099.0,11.0,11.0,King,4,Seattle CBD
2100.0,11.0,11.0,King,4,Seattle CBD
2101.0,11.0,11.0,King,4,Seattle CBD
2102.0,11.0,11.0,King,4,Seattle CBD
2103.0,11.0,11.0,King,4,Seattle CBD
2104.0,11.0,11.0,King,4,Seattle CBD
2105.0,11.0,11.0,King,4,Seattle CBD
2106.0,11.0,11.0,King,4,Seattle CBD
2107.0,11.0,11.0,King,4,Seattle CBD
2108.0,11.0,11.0,King,4,Seattle CBD
2109.0,11.0,11.0,King,4,Seattle CBD
2110.0,11.0,11.0,King,4,Seattle CBD
2111.0,11.0,11.0,King,4,Seattle CBD
2112.0,11.0,11.0,King,4,Seattle CBD
2113.0,11.0,11.0,King,4,Seattle CBD
2114.0,11.0,11.0,King,4,Seattle CBD
2115.0,11.0,11.0,King,4,Seattle CBD
2116.0,11.0,11.0,King,4,Seattle CBD
2117.0,11.0,11.0,King,4,Seattle CBD
2118.0,11.0,11.0,King,4,Seattle CBD
2119.0,11.0,11.0,King,4,Seattle CBD
2120.0,11.0,11.0,King,4,Seattle CBD
2121.0,11.0,11.0,King,4,Seattle CBD
2122.0,11.0,11.0,King,4,Seattle CBD
2123.0,11.0,11.0,King,4,Seattle CBD
2124.0,11.0,11.0,King,4,Seattle CBD
2125.0,11.0,11.0,King,4,Seattle CBD
2126.0,11.0,11.0,King,4,Seattle CBD
2127.0,11.0,11.0,King,4,Seattle CBD
2128.0,11.0,11.0,King,4,Seattle CBD
2129.0,12.0,12.0,King,4,Seattle CBD
2130.0,12.0,12.0,King,4,Seattle CBD
2131.0,12.0,12.0,King,4,Seattle CBD
2132.0,12.0,12.0,King,4,Seattle CBD
2133.0,12.0,12.0,King,4,Seattle CBD
2134.0,12.0,12.0,King,4,Seattle CBD
2135.0,12.0,12.0,King,4,Seattle CBD
2136.0,12.0,12.0,King,4,Seattle CBD
2137.0,13.0,12.0,King,4,Seattle CBD
2138.0,13.0,12.0,King,4,Seattle CBD
2139.0,13.0,12.0,King,4,Seattle CBD
2140.0,13.0,12.0,King,4,Seattle CBD
2141.0,13.0,12.0,King,4,Seattle CBD
2142.0,13.0,12.0,King,4,Seattle CBD
2143.0,13.0,12.0,King,4,Seattle CBD
2144.0,13.0,12.0,King,4,Seattle CBD
2145.0,13.0,12.0,King,4,Seattle CBD
2146.0,13.0,12.0,King,4,Seattle CBD
2147.0,12.0,12.0,King,4,Seattle CBD
2148.0,12.0,12.0,King,4,Seattle CBD
2149.0,12.0,12.0,King,4,Seattle CBD
2150.0,12.0,12.0,King,4,Seattle CBD
2151.0,12.0,12.0,King,4,Seattle CBD
2152.0,12.0,12.0,King,4,Seattle CBD
2153.0,12.0,12.0,King,4,Seattle CBD
2154.0,12.0,12.0,King,4,Seattle CBD
2155.0,12.0,12.0,King,4,Seattle CBD
2156.0,12.0,12.0,King,4,Seattle CBD
2157.0,12.0,12.0,King,4,Seattle CBD
2158.0,12.0,12.0,King,4,Seattle CBD
2159.0,12.0,12.0,King,4,Seattle CBD
2160.0,12.0,12.0,King,4,Seattle CBD
2161.0,12.0,12.0,King,4,Seattle CBD
2162.0,12.0,12.0,King,4,Seattle CBD
2163.0,12.0,12.0,King,4,Seattle CBD
2164.0,12.0,12.0,King,4,Seattle CBD
2165.0,12.0,12.0,King,4,Seattle CBD
2166.0,12.0,12.0,King,4,Seattle CBD
2167.0,12.0,12.0,King,4,Seattle CBD
2168.0,13.0,12.0,King,4,Seattle CBD
2169.0,13.0,12.0,King,4,Seattle CBD
2170.0,13.0,12.0,King,4,Seattle CBD
2171.0,13.0,12.0,King,4,Seattle CBD
2172.0,13.0,12.0,King,4,Seattle CBD
2173.0,13.0,12.0,King,4,Seattle CBD
2174.0,13.0,12.0,King,4,Seattle CBD
2175.0,13.0,12.0,King,4,Seattle CBD
2176.0,13.0,12.0,King,4,Seattle CBD
2177.0,13.0,12.0,King,4,Seattle CBD
2178.0,13.0,12.0,King,4,Seattle CBD
2179.0,13.0,12.0,King,4,Seattle CBD
2180.0,13.0,12.0,King,4,Seattle CBD
2181.0,13.0,12.0,King,4,Seattle CBD
2182.0,13.0,12.0,King,4,Seattle CBD
2183.0,13.0,12.0,King,4,Seattle CBD
2184.0,12.0,12.0,King,4,Seattle CBD
2185.0,12.0,12.0,King,4,Seattle CBD
2186.0,12.0,12.0,King,4,Seattle CBD
2187.0,12.0,12.0,King,4,Seattle CBD
2188.0,12.0,12.0,King,4,Seattle CBD
2189.0,12.0,12.0,King,4,Seattle CBD
2190.0,12.0,12.0,King,4,Seattle CBD
2191.0,12.0,12.0,King,4,Seattle CBD
2192.0,11.0,11.0,King,4,Seattle CBD
2193.0,11.0,11.0,King,4,Seattle CBD
2194.0,11.0,11.0,King,4,Seattle CBD
2195.0,11.0,11.0,King,4,Seattle CBD
2196.0,11.0,11.0,King,4,Seattle CBD
2197.0,11.0,11.0,King,4,Seattle CBD
2198.0,13.0,10.0,King,4,Seattle CBD
2199.0,13.0,10.0,King,4,Seattle CBD
2200.0,13.0,10.0,King,4,Seattle CBD
2201.0,13.0,10.0,King,4,Seattle CBD
2202.0,13.0,10.0,King,4,Seattle CBD
2203.0,13.0,10.0,King,4,Seattle CBD
2204.0,13.0,10.0,King,4,Seattle CBD
2205.0,13.0,10.0,King,4,Seattle CBD
2206.0,13.0,10.0,King,4,Seattle CBD
2207.0,13.0,10.0,King,4,Seattle CBD
2208.0,13.0,10.0,King,4,Seattle CBD
2209.0,11.0,11.0,King,4,Seattle CBD
2210.0,11.0,11.0,King,4,Seattle CBD
2211.0,11.0,11.0,King,4,Seattle CBD
2212.0,14.0,10.0,King,5,West-South Seattle
2213.0,14.0,11.0,King,5,West-South Seattle
2214.0,14.0,11.0,King,5,West-South Seattle
2215.0,14.0,10.0,King,5,West-South Seattle
2216.0,14.0,10.0,King,5,West-South Seattle
2217.0,14.0,10.0,King,5,West-South Seattle
2218.0,14.0,10.0,King,5,West-South Seattle
2219.0,14.0,10.0,King,5,West-South Seattle
2220.0,13.0,10.0,King,4,Seattle CBD
2221.0,13.0,10.0,King,4,Seattle CBD
2222.0,13.0,10.0,King,4,Seattle CBD
2223.0,14.0,10.0,King,5,West-South Seattle
2224.0,14.0,10.0,King,5,West-South Seattle
2225.0,14.0,10.0,King,5,West-South Seattle
2226.0,14.0,10.0,King,5,West-South Seattle
2227.0,14.0,10.0,King,5,West-South Seattle
2228.0,14.0,10.0,King,5,West-South Seattle
2229.0,14.0,10.0,King,5,West-South Seattle
2230.0,14.0,10.0,King,5,West-South Seattle
2231.0,14.0,10.0,King,5,West-South Seattle
2232.0,14.0,10.0,King,5,West-South Seattle
2233.0,14.0,10.0,King,5,West-South Seattle
2234.0,14.0,10.0,King,5,West-South Seattle
2235.0,14.0,10.0,King,5,West-South Seattle
2236.0,14.0,10.0,King,5,West-South Seattle
2237.0,14.0,10.0,King,5,West-South Seattle
2238.0,14.0,10.0,King,5,West-South Seattle
2239.0,14.0,10.0,King,5,West-South Seattle
2240.0,14.0,10.0,King,5,West-South Seattle
2241.0,14.0,10.0,King,5,West-South Seattle
2242.0,14.0,10.0,King,5,West-South Seattle
2243.0,14.0,10.0,King,5,West-South Seattle
2244.0,14.0,10.0,King,5,West-South Seattle
2245.0,14.0,10.0,King,5,West-South Seattle
2246.0,14.0,10.0,King,5,West-South Seattle
2247.0,14.0,10.0,King,5,West-South Seattle
2248.0,14.0,10.0,King,5,West-South Seattle
2249.0,14.0,10.0,King,5,West-South Seattle
2250.0,14.0,10.0,King,5,West-South Seattle
2251.0,14.0,10.0,King,5,West-South Seattle
2252.0,14.0,10.0,King,5,West-South Seattle
2253.0,14.0,10.0,King,5,West-South Seattle
2254.0,14.0,10.0,King,5,West-South Seattle
2255.0,14.0,10.0,King,5,West-South Seattle
2256.0,16.0,10.0,King,5,West-South Seattle
2257.0,16.0,10.0,King,5,West-South Seattle
2258.0,15.0,10.0,King,5,West-South Seattle
2259.0,15.0,10.0,King,5,West-South Seattle
2260.0,15.0,10.0,King,5,West-South Seattle
2261.0,15.0,10.0,King,5,West-South Seattle
2262.0,15.0,10.0,King,5,West-South Seattle
2263.0,15.0,10.0,King,5,West-South Seattle
2264.0,15.0,10.0,King,5,West-South Seattle
2265.0,15.0,10.0,King,5,West-South Seattle
2266.0,15.0,10.0,King,5,West-South Seattle
2267.0,16.0,10.0,King,5,West-South Seattle
2268.0,16.0,10.0,King,5,West-South Seattle
2269.0,15.0,10.0,King,5,West-South Seattle
